Unnamed: 0;Age;Sex;Job;Housing;Saving accounts;Checking account;Credit amount;Duration;Purpose
0.0;0.8571428571428572;male;0.6666666666666666;own;;little;0.0505667436997909;0.029411764705882346;radio/TV
0.001001001001001001;0.0535714285714286;female;0.6666666666666666;own;little;moderate;0.3136898866512601;0.6470588235294117;radio/TV
0.002002002002002002;0.5357142857142858;male;0.3333333333333333;own;little;;0.10157367668097282;0.1176470588235294;education
0.003003003003003003;0.46428571428571425;male;0.6666666666666666;free;little;little;0.4199405744470122;0.5588235294117647;furniture/equipment
0.004004004004004004;0.6071428571428572;male;0.6666666666666666;free;little;little;0.25420931000330144;0.2941176470588235;car
0.005005005005005005;0.28571428571428575;male;0.3333333333333333;free;;;0.4844833278309673;0.47058823529411764;education
0.006006006006006006;0.6071428571428572;male;0.6666666666666666;own;quite rich;;0.14223616154946628;0.2941176470588235;furniture/equipment
0.007007007007007007;0.28571428571428575;male;1.0;rent;little;moderate;0.3685484758446132;0.47058823529411764;car
0.008008008008008008;0.75;male;0.3333333333333333;own;rich;;0.15456146142841423;0.1176470588235294;radio/TV
0.009009009009009009;0.16071428571428575;male;1.0;own;little;moderate;0.27423792230659183;0.38235294117647056;car
0.01001001001001001;0.10714285714285715;female;0.6666666666666666;rent;little;moderate;0.05749972488169913;0.1176470588235294;car
0.011011011011011011;0.0892857142857143;female;0.6666666666666666;rent;little;little;0.22328601298558381;0.6470588235294117;business
0.012012012012012012;0.0535714285714286;female;0.6666666666666666;own;little;moderate;0.07246616044899307;0.1176470588235294;radio/TV
0.013013013013013013;0.7321428571428572;male;0.3333333333333333;own;little;little;0.052217453505007144;0.2941176470588235;car
0.014014014014014014;0.16071428571428575;female;0.6666666666666666;rent;little;little;0.06344228018047761;0.16176470588235292;car
0.015015015015015015;0.23214285714285715;female;0.3333333333333333;own;moderate;little;0.056784417299438755;0.2941176470588235;radio/TV
0.016016016016016016;0.6071428571428572;male;0.6666666666666666;own;;;0.11962143721800374;0.2941176470588235;radio/TV
0.017017017017017015;0.10714285714285715;male;0.6666666666666666;own;;little;0.43039506988004844;0.38235294117647056;business
0.018018018018018018;0.44642857142857145;female;1.0;free;little;moderate;0.6783867062837019;0.2941176470588235;car
0.01901901901901902;0.21428571428571425;male;0.6666666666666666;own;quite rich;;0.17497523935292178;0.2941176470588235;radio/TV
0.02002002002002002;0.5178571428571428;male;0.6666666666666666;own;little;;0.10366457576758006;0.07352941176470588;car
0.02102102102102102;0.44642857142857145;male;0.6666666666666666;rent;quite rich;little;0.13189171343677783;0.029411764705882346;radio/TV
0.022022022022022022;0.5178571428571428;male;0.3333333333333333;rent;little;little;0.10955210740618465;0.08823529411764706;car
0.023023023023023025;0.44642857142857145;male;0.6666666666666666;own;moderate;moderate;0.08550676791020138;0.1176470588235294;car
0.024024024024024024;0.125;male;0.6666666666666666;own;;;0.10008803785627819;0.08823529411764706;furniture/equipment
0.025025025025025023;0.30357142857142855;male;0.3333333333333333;own;little;little;0.06184659403543523;0.029411764705882346;furniture/equipment
0.026026026026026026;0.35714285714285715;male;0.3333333333333333;own;little;;0.00968416419060196;0.029411764705882346;radio/TV
